conversation_id_str,created_at,favorite_count,full_text,full_text_comments,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Unnamed: 16
1.999967238380794e+18,Sat Dec 13 22:18:41 +0000 2025,5464.0,Semakin hari semakin terbuka kalau Presiden @prabowo tidak independen dan ada sosok yang atur beliau dalam menjalankan roda pemerintahan.,Semakin hari semakin terbuka kalau Presiden @prabowo tidak independen dan ada sosok yang atur beliau dalam menjalankan roda pemerintahan.,1.999967238380794e+18,,,in,,21.0,85.0,1733.0,https://x.com/undefined/status/1999967238380794178,1.4328800798439875e+18,,
1.9848277845275448e+18,Sun Nov 02 03:39:54 +0000 2025,5210.0,#intinyadeh lebih dr 100 org Indonesia kabur dr Chrey Thum Kamboja. Mereka ngaku ditipu agen penyalur kerja diperlakukan dgn kekerasan sama perusahaan salah satu pekerja wanita dicambuk. Mereka kerja utk perusahaan love scamming. Kemenlu: 110 org udh berhasil dipulangkan.,#intinyadeh lebih dr 100 org Indonesia kabur dr Chrey Thum Kamboja. Mereka ngaku ditipu agen penyalur kerja diperlakukan dgn kekerasan sama perusahaan salah satu pekerja wanita dicambuk. Mereka kerja utk perusahaan love scamming. Kemenlu: 110 org udh berhasil dipulangkan.,1.9848277845275448e+18,,,in,,36.0,38.0,1515.0,https://x.com/undefined/status/1984827784527544817,1.5258806508294676e+18,,
2.000392181165732e+18,Mon Dec 15 02:27:16 +0000 2025,4049.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo https://t.co/UndQ2BCWIV,2.0005493301729405e+18,https://pbs.twimg.com/ext_tw_video_thumb/2000549274019672064/pu/img/ce7I5yotAVYG21F3.jpg,susipudjiastuti,qme,,0.0,0.0,0.0,https://x.com/undefined/status/2000549330172940603,1.8467490678646252e+18,,
2.000392181165732e+18,Mon Dec 15 05:02:02 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo ini termasuk korupsi gak sih bu...? sy pikir ya termasuk korupsi gak ada cukupnya mereka gak cuma mengelola juga merusak juga melebihi batasan zona yg ditetapkan.,2.000431131196621e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000431131196621162,7.379212272312197e+17,,
2.000392181165732e+18,Mon Dec 15 04:32:06 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Perekonomian daerah sangat tergantung dengan komoditi tersebut. Dulu banyak petani komoditi tersebut yg sangat terbantu dg komoditi tersebut akan tetapi sekarang banyak sekali corporate besar yg melakukan perluasan ugal ugalan skala besar dengan menggunakan segala cara.,2.000423598474027e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000423598474027067,7.252738955828797e+17,,
2.000392181165732e+18,Mon Dec 15 03:48:52 +0000 2025,2.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Ibu bapak terhormat tahun 96an di Sumatra bikin ruko Beton 4 lantai ditanah gambut pondasi tulang pake kayu ulin. Orang rimba mau nikahin anaknya menanam seribu anggrek yg belum pernah seumur hidup saya lihat di pulau Jawa. Kenapa kita ga ke ekstraksi flora fauna asli Indonesia,2.000412718042579e+18,,susipudjiastuti,in,,0.0,0.0,1.0,https://x.com/undefined/status/2000412718042579054,1.9762710196997325e+18,,
2.000392181165732e+18,Mon Dec 15 05:12:59 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo berapa persen rasa optimis ibu @susipudjiastuti terhadap harapan tersebut bisa terkabul? kalau saya 99% pesimis,2.000433885537297e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000433885537296840,404887623.0,,
2.000392181165732e+18,Mon Dec 15 02:41:07 +0000 2025,13.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Banyak gunung yang dikeruk buu pembukaan lahan dihutan lindung pembukaan lahan banyak banget buuuu satwa satwa kasihan buuu terutama oranghutan gajah burungrangkong cendrawasih jalak bali etc,2.000395669010596e+18,,susipudjiastuti,in,,0.0,0.0,3.0,https://x.com/undefined/status/2000395669010596116,1.5372619585165804e+18,,
2.000392181165732e+18,Mon Dec 15 10:34:25 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Perusahaan ya sendiri ditertibkan ga yahh.... Padahal ada 13 pilik Prabowo. Mustahil.,2.0005147787716567e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000514778771656773,125982216.0,,
2.000392181165732e+18,Mon Dec 15 11:23:51 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Bu @susipudjiastuti mohon maaf tulisannya saya revisi sedikit https://t.co/o0s2JqjnZ9,2.0005272186620805e+18,https://pbs.twimg.com/media/G8NM5f-akAASuht.jpg,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000527218662080631,1.3052006467909468e+18,,
2.000392181165732e+18,Mon Dec 15 08:56:26 +0000 2025,2.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Fokus kemanusiaan nya bantu korban bencana perbaikin infrastruktur ..pasti bapak prabowo tau lah siapa mafia mafianya naikan bencana nasional kok ribet amat ya.,2.0004901213392202e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000490121339220215,1.1323124251081073e+18,,
2.000392181165732e+18,Mon Dec 15 06:03:19 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Setuju banget ibu!!! Saya berharap tokoh2 masyarakat cendekiawan dan orang berpengaruh satu suara atas isu kritis ini spt bu Susi..,2.0004465536398623e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000446553639862343,119337778.0,,
2.000392181165732e+18,Mon Dec 15 04:06:44 +0000 2025,1.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Negara isinya adalah rakyat tapi disini rakyat mana yang diuntungkan? Benar kata Ibu sudah tidak relevan memilah yang legal dan ilegal. Bencana korban kerusakan sudah terpampang di depan mata. Entahlah Pak @prabowo mau apalagi yang dipertimbangkan.,2.0004172148063073e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000417214806307326,2462921100.0,,
2.000392181165732e+18,Mon Dec 15 11:07:35 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Itulah kalau pengusaha jadi penguasa. Gak Salah sih tapi batas conflict of interest nya setipis rambut,2.0005231257383078e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000523125738307939,1.477531438656344e+18,,
2.000392181165732e+18,Mon Dec 15 10:23:13 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Ngapain ngetag dia bu dia cuma bisa omon2 memble kaya macan ompong,2.0005119604469023e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000511960446902314,1.827103215932031e+18,,
2.000392181165732e+18,Mon Dec 15 05:03:19 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Seperti susah bu Susi. Masalahnya lahan terbesar dari Kebon sawit itu juga milik Prabowo. ,2.0004314553282563e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000431455328256263,120476749.0,,
2.000392181165732e+18,Mon Dec 15 06:29:48 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo : Maaf ga bs dihentikan Sharusnya ibu ga hnya mlihat brp krugian ngara stelah bncana brp krugian msyarakat apa lg keuntungan ngara hrusnya ibu lihat brp keuntungan yg sy &amp; koalisi sy dptkan. Ini hari tua sy bu jd lbih mmperhatikan jminan hari tua sy smpai ke neraka nanti,2.0004532193325796e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000453219332579505,1.1633219515882127e+18,,
2.000392181165732e+18,Mon Dec 15 07:48:20 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Kalau ganggu pemasukan perut susah. Pasti dilawan,2.000472982763e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000472982763000041,441799222.0,,
2.000392181165732e+18,Mon Dec 15 03:16:25 +0000 2025,1.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Tambang legal pun jadi setan saat masuk dalam sistem setan kira2 gt ya Bu. Dari sebegitu rumitnya perizinan per masing2 institusi tidak lancar klo tanpa cuan. Giliran tanah overlapping mafia tanah hilang sumber air bersih trlalu dkt dgn pemukiman mrk semua lepas tangan.,2.0004045497529795e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000404549752979543,170435848.0,,
2.000392181165732e+18,Mon Dec 15 02:52:34 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo bukan cuma sumatra pulau lain juga sama rusaknya.,2.000398550283457e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000398550283456977,171382302.0,,
2.000392181165732e+18,Mon Dec 15 05:11:02 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Oh tentu tydack mungkin Bu. Sama saja menutup perusahaannya sendiri beliau . Memang ini kan tujuan dia berkuas agar bisnis lancar car caaar bebas hambatan ,2.000433394027725e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000433394027725172,72765244.0,,
2.000392181165732e+18,Mon Dec 15 11:55:49 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Kasih paham bu.. harusnya ibu sih yg jadi presiden,2.000535262024385e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000535262024384913,2539477550.0,,
2.000392181165732e+18,Mon Dec 15 04:21:41 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Bukan nya anak perusahaan beliau juga terlibat #Ups,2.0004209750543037e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000420975054303655,1.956341304063103e+18,,
2.000392181165732e+18,Mon Dec 15 05:50:19 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Benar Bu..sudah saat ny Indonesia utk waktu yg cukup lama hentikan proyek deforestasi.. Tanam kembali hutan2 yg udh gundul.. Perlu waktu 30 Thun lebih utk pohon yg akar ny bisa mencegah longsor dan menyimpan cadangan air..,2.000443280396632e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000443280396632181,1.3928589589776384e+18,,
2.000392181165732e+18,Mon Dec 15 04:53:35 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Ini sampai Bu Susi loh yang nge-tweet apakah akan terdengar didengar dilaksanakan atau...mmmmmmmmmmmmmmmm,2.000429006483784e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000429006483784021,274454514.0,,
2.000392181165732e+18,Mon Dec 15 06:10:54 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Presiden paling sulit ditembus nih bu sangking banyak bubble nya jadi lambat nerima informasi &amp; kritik,2.000448459804144e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000448459804144095,1.9084981930103357e+18,,
2.000392181165732e+18,Mon Dec 15 09:02:54 +0000 2025,1.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Legal ilegal hutan gundul jika masih ada produksi stop pembukaan lahan baru stop deforestasi,2.0004917452311101e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000491745231110238,1.3365763869877903e+18,,
2.000392181165732e+18,Mon Dec 15 08:12:58 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Mana dengar dia buk sudahlah gak usah lagi berharap. Biarkan saja dimakan sumpahnya sendiri,2.0004791823050345e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000479182305034576,1.9056052586442588e+18,,
2.000392181165732e+18,Mon Dec 15 05:15:10 +0000 2025,6.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Kemablikan HUTAN ke Fungsinya Jgn lagi Ada Perusakan HUTAN dg Dalih Apa pun. Hsl dr Tambang Perkebunan Sawit Sangat tdk Sebanding dg Dampak Kerusakan yg diTimbulkan. Pun yg Menikmati hny Sgelintir ORANG. RAKYAT ttp Saja kebagian AMPAS . Ingat Anak CUCU kt Stop Cabut Izin nya.,2.0004344345549294e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000434434554929532,8.814897557827912e+17,,
2.000392181165732e+18,Mon Dec 15 03:24:02 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Presiden / keluarganya diduga punya kebun sawit yg tdk sedikit bu @susipudjiastuti ? ,2.0004064696873e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000406469687300131,99844988.0,,
2.000392181165732e+18,Mon Dec 15 03:34:51 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Yang heppy mereka bu...rakyat mblangsak mah udah biasa...biasa buat tumbal,2.000409188581974e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000409188581974102,1.7790128139792998e+18,,
2.000392181165732e+18,Mon Dec 15 08:23:56 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Ibu susi HP pak @prabowo disetting sama buna Teddy buat gak main sosmed banyak². Mana mungkin aspirasi rakyat bahkan sekaliber Bu Susi terdengar.,2.0004819427232852e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000481942723285192,1.2626515393463747e+18,,
2.000392181165732e+18,Mon Dec 15 05:48:43 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Apakah didengar buk @susipudjiastuti oleh presiden prabaowo klo kuarganya jg andil didlm stu..dan presiden dikepung pembantunya yg ikut andil jg ,2.0004428812624527e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000442881262452807,1.4120495428206838e+18,,
2.000392181165732e+18,Mon Dec 15 03:46:24 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Tanam kembali hutan sperti bapak ke brazil kmrn,2.0004120990976453e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000412099097645209,50601376.0,,
2.000392181165732e+18,Mon Dec 15 10:46:07 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo @grok seberapa luas lahan sawit yang dimiliki pak Prabowo Subianto?,2.0005177238607217e+18,,susipudjiastuti,in,,0.0,1.0,0.0,https://x.com/undefined/status/2000517723860721666,7.57456132533162e+17,,
2.000392181165732e+18,Mon Dec 15 04:17:02 +0000 2025,1.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Setuju bu saat ini pemilahan harusnya : mana yg berdampak negatif dan positif. Jika berdampak negatif maka tutup walau legal.,2.0004198056194952e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000419805619495266,9.927359682003476e+17,,
2.000392181165732e+18,Mon Dec 15 09:46:11 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo Seperti nya harus rakyat yg menghentikan semua termasuk para pejabat yg sudah jelas bermasalah ada barang buktinya..,2.0005026394492644e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000502639449264292,1.961762723953619e+18,,
2.000392181165732e+18,Mon Dec 15 04:22:19 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo yg Legal malah lebih parah,2.00042113738204e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000421137382040023,1.6705969990607954e+18,,
2.000392181165732e+18,Mon Dec 15 08:31:32 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo emang berani prabowo lawan cukong2 dan jaringannya yg berurat akar di negeri ini buk? .,2.000483851563586e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000483851563585967,1.5791243034504847e+18,,
2.000392181165732e+18,Mon Dec 15 09:13:52 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo O. T. A. K. !! Repot bu klo org yg duduk di pemerintahan tidak mikirin rakyat tapi mikir kepentingan diri dan kelg nya. Mo sampe modyar ya tetep serakah!!,2.0004945049363502e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000494504936350082,1.2931934824843428e+18,,
2.000392181165732e+18,Mon Dec 15 06:08:39 +0000 2025,0.0,Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,@susipudjiastuti @prabowo brarti sebelumnya gk ditertibkan ,2.0004478977129065e+18,,susipudjiastuti,in,,0.0,0.0,0.0,https://x.com/undefined/status/2000447897712906565,2158470259.0,,
